Student ID,Question ID,difficulty,correct,Response Time,topic,difficulty_encoded,global_correctness,avg_response_time,questions_answered_so_far,topic_correctness,easy_correct_avg,medium_correct_avg,hard_correct_avg,topic_questions_seen,topic_familiarity,num_words,qstn_complexity
86,92,easy,1,11379,17,1,0.5934065934065934,16755.054945054944,91,0.5,0.7777777777777778,0.2857142857142857,0.07142857142857142,0,0,13,9.44923076923077
86,93,easy,1,11379,16,1,0.5978260869565217,16696.619565217392,92,0.3333333333333333,0.78125,0.2857142857142857,0.07142857142857142,3,1,11,8.009090909090911
86,94,easy,1,11379,9,1,0.6021505376344086,16639.440860215054,93,0.25,0.7846153846153846,0.2857142857142857,0.07142857142857142,4,1,9,4.964444444444446
86,95,easy,1,13942,9,1,0.6063829787234043,16583.478723404256,94,0.4,0.7878787878787878,0.2857142857142857,0.07142857142857142,5,1,7,7.368571428571428
86,96,easy,0,13833,9,1,0.6105263157894737,16555.673684210527,95,0.5,0.7910447761194029,0.2857142857142857,0.07142857142857142,6,1,16,6.705000000000002
86,97,easy,1,14161,4,1,0.6041666666666666,16527.3125,96,0.5,0.7794117647058824,0.2857142857142857,0.07142857142857142,0,0,11,12.3
86,98,easy,0,13833,4,1,0.6082474226804123,16502.917525773195,97,1.0,0.782608695652174,0.2857142857142857,0.07142857142857142,1,1,12,10.723333333333333
86,99,easy,1,11040,4,1,0.6020408163265306,16475.673469387755,98,0.5,0.7714285714285715,0.2857142857142857,0.07142857142857142,2,1,8,9.655000000000001
86,100,easy,1,11603,9,1,0.6060606060606061,16420.76767676768,99,0.42857142857142855,0.7746478873239436,0.2857142857142857,0.07142857142857142,7,1,15,10.713333333333338
86,101,easy,1,11040,9,1,0.61,16372.59,100,0.5,0.7777777777777778,0.2857142857142857,0.07142857142857142,8,1,10,10.73
86,102,easy,1,14044,9,1,0.6138613861386139,16319.79207920792,101,0.5555555555555556,0.7808219178082192,0.2857142857142857,0.07142857142857142,9,1,14,6.727142857142859
86,103,hard,0,17733,15,3,0.6176470588235294,16297.480392156862,102,0.5714285714285714,0.7837837837837838,0.2857142857142857,0.07142857142857142,7,1,14,7.570000000000004
86,104,easy,1,11603,17,1,0.6116504854368932,16311.417475728156,103,1.0,0.7837837837837838,0.2857142857142857,0.06666666666666667,1,1,9,6.2755555555555596
86,105,easy,0,17475,17,1,0.6153846153846154,16266.14423076923,104,1.0,0.7866666666666666,0.2857142857142857,0.06666666666666667,2,1,10,6.010000000000002
86,106,easy,1,11117,17,1,0.6095238095238096,16277.657142857142,105,0.6666666666666666,0.7763157894736842,0.2857142857142857,0.06666666666666667,3,1,10,7.190000000000001
86,107,medium,1,27852,2,2,0.6132075471698113,16228.971698113208,106,1.0,0.7792207792207793,0.2857142857142857,0.06666666666666667,1,1,14,11.784285714285716
86,108,medium,0,22132,9,2,0.616822429906542,16337.598130841121,107,0.6,0.7792207792207793,0.3333333333333333,0.06666666666666667,10,1,11,8.009090909090911
86,109,medium,0,23146,16,2,0.6111111111111112,16391.25,108,0.5,0.7792207792207793,0.3125,0.06666666666666667,4,1,17,10.47529411764706
86,110,easy,0,15431,9,1,0.6055045871559633,16453.22018348624,109,0.5454545454545454,0.7792207792207793,0.29411764705882354,0.06666666666666667,11,1,11,8.009090909090911
86,111,medium,1,25236,9,2,0.6,16443.927272727273,110,0.5,0.7692307692307693,0.29411764705882354,0.06666666666666667,12,1,18,10.441111111111113
86,112,easy,0,24235,2,1,0.6036036036036037,16523.135135135137,111,1.0,0.7692307692307693,0.3333333333333333,0.06666666666666667,2,1,20,12.270000000000003
86,113,easy,1,16281,9,1,0.5982142857142857,16591.991071428572,112,0.5384615384615384,0.759493670886076,0.3333333333333333,0.06666666666666667,13,1,19,10.451578947368422
86,114,easy,1,22039,9,1,0.6017699115044248,16589.2389380531,113,0.5714285714285714,0.7625,0.3333333333333333,0.06666666666666667,14,1,14,9.255714285714287
86,115,easy,1,14044,9,1,0.6052631578947368,16637.043859649122,114,0.6,0.7654320987654321,0.3333333333333333,0.06666666666666667,15,1,25,14.456
86,116,easy,0,18201,9,1,0.6086956521739131,16614.49565217391,115,0.625,0.7682926829268293,0.3333333333333333,0.06666666666666667,16,1,20,11.090000000000003
86,117,easy,1,11040,9,1,0.603448275862069,16628.172413793105,116,0.5882352941176471,0.7590361445783133,0.3333333333333333,0.06666666666666667,17,1,8,6.705000000000002
86,118,hard,0,17974,2,3,0.6068376068376068,16580.410256410258,117,0.6666666666666666,0.7619047619047619,0.3333333333333333,0.06666666666666667,3,1,18,12.407777777777778
86,119,hard,0,22683,9,3,0.6016949152542372,16592.22033898305,118,0.6111111111111112,0.7619047619047619,0.3333333333333333,0.0625,18,1,9,4.964444444444446
86,120,easy,1,14161,9,1,0.5966386554621849,16643.40336134454,119,0.5789473684210527,0.7619047619047619,0.3333333333333333,0.058823529411764705,19,1,18,15.030000000000001
86,121,easy,1,11379,9,1,0.6,16622.716666666667,120,0.6,0.7647058823529411,0.3333333333333333,0.058823529411764705,20,1,12,10.723333333333333
86,122,hard,1,28602,1,3,0.6033057851239669,16579.380165289258,121,0.5,0.7674418604651163,0.3333333333333333,0.058823529411764705,0,0,9,6.2755555555555596
86,123,easy,1,13265,1,1,0.6065573770491803,16677.926229508197,122,1.0,0.7674418604651163,0.3333333333333333,0.1111111111111111,1,1,11,9.081818181818182
86,124,easy,1,12958,1,1,0.6097560975609756,16650.17886178862,123,1.0,0.7701149425287356,0.3333333333333333,0.1111111111111111,2,1,13,13.98769230769231
86,125,easy,1,11379,0,1,0.6129032258064516,16620.40322580645,124,0.5,0.7727272727272727,0.3333333333333333,0.1111111111111111,0,0,12,13.673333333333336
86,126,easy,1,17767,1,1,0.616,16578.472,125,1.0,0.7752808988764045,0.3333333333333333,0.1111111111111111,3,1,11,12.3
